GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10,cgp,wins,losses,winpercent,cgp_away,wins_away,losses_away,winpercen_away,hometeam-homewins,hometeam-awaywins,awayteam-homewins,awayteam-awaywins,avgpointtotal_home,avgpointtotal_away,meanpointtotal
2013-11-29,1610612762,1610612756,2013,101.0,112.0,213.0,89.44999999999997,99.05,100.2,97.9,16,2,14,0.125,15,8,7,0.5329999999999999,2,0,5,3,191.16000000000003,199.28,195.22000000000003
2013-11-29,1610612758,1610612746,2013,98.0,104.0,202.0,96.9,98.35,105.4,100.45,13,4,9,0.308,16,11,5,0.688,3,1,8,3,206.18,199.78,202.98000000000002
2013-11-27,1610612766,1610612754,2013,74.0,99.0,173.0,89.44999999999997,89.65,97.35,88.94999999999997,15,7,8,0.467,14,13,1,0.929,3,4,8,5,187.8,186.98000000000002,187.39000000000001
2013-11-27,1610612753,1610612755,2013,105.0,94.0,199.0,98.2,101.55,102.0,109.15,14,5,9,0.357,15,6,9,0.4,4,1,5,1,198.82,200.62,199.72
2013-11-27,1610612738,1610612763,2013,93.0,100.0,193.0,94.45,96.8,91.65,95.6,16,6,10,0.375,14,7,7,0.5,2,4,3,4,190.44,185.52,187.98000000000002
2013-11-27,1610612751,1610612747,2013,94.0,99.0,193.0,95.45,97.85,99.45,103.15,14,4,10,0.286,15,7,8,0.467,2,2,6,1,197.28,200.92000000000002,199.10000000000002
2013-11-27,1610612739,1610612748,2013,84.0,95.0,179.0,91.6,100.0,102.4,98.35,14,4,10,0.286,14,11,3,0.7859999999999999,3,1,8,3,195.06,192.12,193.59
2013-11-27,1610612765,1610612741,2013,79.0,99.0,178.0,97.35,99.25,94.2,91.05,14,6,8,0.429,13,6,7,0.462,4,2,5,1,196.3,188.12,192.21
2013-11-27,1610612745,1610612737,2013,113.0,84.0,197.0,107.8,101.2,96.95,99.5,15,10,5,0.667,15,8,7,0.5329999999999999,6,4,4,4,206.54,195.10000000000002,200.82
2013-11-27,1610612749,1610612764,2013,92.0,100.0,192.0,89.4,98.9,98.85,99.15,13,2,11,0.154,14,6,8,0.429,1,1,4,2,196.7,195.34,196.01999999999998
2013-11-27,1610612750,1610612743,2013,110.0,117.0,227.0,105.55,99.65,100.3,102.1,16,8,8,0.5,13,7,6,0.5379999999999999,6,2,5,2,199.5,205.38,202.44
2013-11-27,1610612760,1610612759,2013,94.0,88.0,182.0,99.65,96.7,102.0,95.0,12,9,3,0.75,14,13,1,0.929,6,3,7,6,197.07999999999998,194.8,195.94
2013-11-27,1610612742,1610612744,2013,103.0,99.0,202.0,101.8,100.45,99.95,95.45,15,9,6,0.6,15,9,6,0.6,7,2,5,4,200.8,199.38,200.09
2013-11-27,1610612756,1610612757,2013,120.0,106.0,226.0,98.8,97.35,102.25,95.85,14,7,7,0.5,15,13,2,0.867,4,3,6,7,198.07999999999998,199.04,198.56
2013-11-27,1610612746,1610612752,2013,93.0,80.0,173.0,105.9,101.4,93.9,97.95,15,10,5,0.667,13,3,10,0.231,7,3,1,2,200.84,191.32,196.07999999999998
2013-11-26,1610612761,1610612751,2013,100.0,102.0,202.0,100.7,95.8,95.2,97.9,13,6,7,0.462,13,3,10,0.231,3,3,2,1,194.5,197.42000000000002,195.96
2013-11-26,1610612764,1610612747,2013,116.0,111.0,227.0,97.35,98.45,98.65,102.8,13,5,8,0.385,14,7,7,0.5,3,2,6,1,194.48000000000002,200.6,197.54000000000002
2013-11-26,1610612737,1610612753,2013,92.0,109.0,201.0,96.0,98.1,97.0,101.5,14,8,6,0.5710000000000001,13,4,9,0.308,4,4,4,0,195.14,199.33999999999997,197.23999999999998
2013-11-26,1610612740,1610612744,2013,101.0,102.0,203.0,100.05,96.95,98.75,95.45,13,6,7,0.462,14,8,6,0.5710000000000001,5,1,5,3,195.57999999999998,198.92000000000002,197.25
2013-11-25,1610612766,1610612738,2013,86.0,96.0,182.0,90.65,89.05000000000003,94.1,97.7,14,7,7,0.5,15,5,10,0.333,3,4,2,3,187.76,190.26,189.01
2013-11-25,1610612754,1610612750,2013,98.0,84.0,182.0,96.25,88.85,106.4,99.2,13,12,1,0.923,15,8,7,0.5329999999999999,7,5,6,2,186.94,199.2,193.07
2013-11-25,1610612765,1610612749,2013,113.0,94.0,207.0,97.15,99.6,89.05000000000003,98.2,13,5,8,0.385,12,2,10,0.1669999999999999,3,2,1,1,196.06,196.92000000000002,196.49
2013-11-25,1610612748,1610612756,2013,107.0,92.0,199.0,103.1,98.55,99.5,96.95,13,10,3,0.769,13,7,6,0.5379999999999999,7,3,4,3,192.07999999999998,197.62,194.85
2013-11-25,1610612763,1610612745,2013,86.0,93.0,179.0,91.65,95.6,108.5,101.9,13,7,6,0.5379999999999999,14,9,5,0.643,3,4,6,3,185.56,207.0,196.28
2013-11-25,1610612742,1610612743,2013,96.0,110.0,206.0,101.7,100.05,99.65,101.7,14,9,5,0.643,12,6,6,0.5,7,2,5,1,200.38,205.9,203.14
2013-11-25,1610612759,1610612740,2013,112.0,93.0,205.0,102.1,95.55,101.2,97.1,13,12,1,0.923,12,6,6,0.5,6,6,5,1,194.82,195.7,195.26
2013-11-25,1610612762,1610612741,2013,89.0,83.0,172.0,90.35,99.9,94.15,90.4,15,1,14,0.067,12,6,6,0.5,1,0,5,1,191.78,188.7,190.24
2013-11-25,1610612757,1610612752,2013,102.0,91.0,193.0,101.2,95.75,93.9,97.85,14,12,2,0.857,12,3,9,0.25,5,7,1,2,198.74,191.32,195.03
2013-11-24,1610612751,1610612765,2013,97.0,109.0,206.0,94.45,96.95,96.65,99.15,12,3,9,0.25,12,4,8,0.333,2,1,3,1,197.24,195.76,196.5
2013-11-24,1610612746,1610612741,2013,121.0,82.0,203.0,105.75,102.85,94.6,89.05000000000003,14,9,5,0.643,11,6,5,0.545,6,3,5,1,201.14,188.8,194.97
2013-11-24,1610612753,1610612756,2013,96.0,104.0,200.0,96.75,101.15,99.5,97.05,12,4,8,0.333,12,6,6,0.5,4,0,4,2,199.57999999999998,198.07999999999998,198.82999999999998
2013-11-24,1610612760,1610612762,2013,95.0,73.0,168.0,99.1,97.45,91.65,100.3,11,8,3,0.727,14,1,13,0.071,5,3,1,0,197.12,192.76,194.94
2013-11-24,1610612747,1610612758,2013,100.0,86.0,186.0,99.05,103.2,97.6,99.4,13,6,7,0.462,12,4,8,0.333,5,1,3,1,201.18,206.48000000000002,203.83
2013-11-23,1610612746,1610612758,2013,103.0,102.0,205.0,104.8,102.45,97.55,99.65,13,8,5,0.615,11,4,7,0.364,5,3,3,1,201.28,205.76,203.51999999999998
2013-11-23,1610612754,1610612755,2013,106.0,98.0,204.0,95.5,87.8,101.95,108.15,12,11,1,0.917,14,6,8,0.429,6,5,5,1,186.22,200.38,193.3
2013-11-23,1610612764,1610612752,2013,98.0,89.0,187.0,97.35,99.15,94.6,98.05,12,4,8,0.333,11,3,8,0.273,2,2,1,2,194.0,191.04000000000002,192.52
2013-11-23,1610612737,1610612738,2013,87.0,94.0,181.0,96.75,97.95,94.25,98.3,13,8,5,0.615,14,4,10,0.286,4,4,2,2,196.12,190.12,193.12
2013-11-23,1610612748,1610612753,2013,101.0,99.0,200.0,102.35,97.35,96.1,100.45,12,9,3,0.75,11,4,7,0.364,6,3,4,0,192.04000000000002,198.36,195.20000000000002
2013-11-23,1610612745,1610612750,2013,112.0,101.0,213.0,108.25,101.75,106.75,98.35,13,8,5,0.615,14,8,6,0.5710000000000001,5,3,6,2,206.9,199.7,203.3
2013-11-23,1610612749,1610612766,2013,72.0,96.0,168.0,91.0,99.0,89.6,89.75,11,2,9,0.182,13,6,7,0.462,1,1,3,3,197.28,188.33999999999997,192.81
2013-11-23,1610612759,1610612739,2013,126.0,96.0,222.0,100.45,96.2,92.3,98.95,12,11,1,0.917,13,4,9,0.308,5,6,3,1,194.36,194.56,194.46
2013-11-23,1610612743,1610612742,2013,102.0,100.0,202.0,100.4,103.25,101.45,99.45,11,5,6,0.455,13,9,4,0.6920000000000001,4,1,7,2,206.02,200.4,203.21
2013-11-23,1610612744,1610612757,2013,101.0,113.0,214.0,97.8,94.5,100.5,95.3,13,8,5,0.615,13,11,2,0.846,5,3,5,6,198.8,198.88,198.84
2013-11-22,1610612766,1610612756,2013,91.0,98.0,189.0,89.3,89.19999999999997,99.5,98.4,12,6,6,0.5,11,5,6,0.455,3,3,4,1,188.64,197.83999999999997,193.23999999999998
2013-11-22,1610612755,1610612749,2013,115.0,107.0,222.0,101.05,109.15,89.94999999999997,98.15,13,5,8,0.385,10,2,8,0.2,4,1,1,1,199.88,197.18,198.53
2013-11-22,1610612761,1610612764,2013,96.0,88.0,184.0,100.35,96.45,97.4,99.0,12,5,7,0.417,11,4,7,0.364,2,3,2,2,195.16,193.8,194.48000000000002
2013-11-22,1610612738,1610612754,2013,82.0,97.0,179.0,94.15,97.85,95.55,89.05,13,4,9,0.308,11,10,1,0.909,2,2,6,4,191.18,186.26,188.72
2013-11-22,1610612765,1610612737,2013,89.0,96.0,185.0,97.85,99.0,96.3,97.75,11,4,7,0.364,12,7,5,0.583,3,1,4,3,196.38,196.26,196.32
2013-11-22,1610612763,1610612759,2013,86.0,102.0,188.0,92.0,95.7,99.75,96.65,12,7,5,0.583,11,10,1,0.909,3,4,5,5,185.32,194.24,189.78
2013-11-22,1610612750,1610612751,2013,111.0,81.0,192.0,106.1,98.75,96.75,96.25,13,7,6,0.5379999999999999,11,3,8,0.273,5,2,2,1,199.84,197.42000000000002,198.63
2013-11-22,1610612740,1610612739,2013,104.0,100.0,204.0,100.45,97.45,92.2,99.0,11,5,6,0.455,12,4,8,0.333,4,1,3,1,195.7,194.62,195.16
2013-11-22,1610612742,1610612762,2013,103.0,93.0,196.0,100.9,99.5,91.7,100.55,12,8,4,0.667,13,1,12,0.077,6,2,1,0,200.51999999999998,192.86,196.69
2013-11-22,1610612757,1610612741,2013,98.0,95.0,193.0,100.0,95.5,93.75,89.9,12,10,2,0.833,10,6,4,0.6,4,6,5,1,199.01999999999998,188.94,193.98
2013-11-22,1610612747,1610612744,2013,102.0,95.0,197.0,98.7,103.45,97.8,94.6,12,5,7,0.417,12,8,4,0.667,4,1,5,3,200.66,199.14,199.89999999999998
2013-11-21,1610612760,1610612746,2013,105.0,91.0,196.0,98.5,97.85,104.7,101.25,10,7,3,0.7,12,8,4,0.667,4,3,5,3,197.74,201.88,199.81
2013-11-21,1610612743,1610612741,2013,97.0,87.0,184.0,100.4,103.65,94.05,89.35,10,4,6,0.4,9,6,3,0.667,3,1,5,1,206.88,188.68,197.78
2013-11-20,1610612766,1610612751,2013,95.0,91.0,186.0,89.8,89.55,97.75,96.8,11,5,6,0.455,10,3,7,0.3,2,3,2,1,188.62,197.76,193.19
2013-11-20,1610612739,1610612764,2013,91.0,98.0,189.0,92.6,98.45,97.1,99.2,11,4,7,0.364,10,3,7,0.3,3,1,2,1,194.74,193.64,194.19
2013-11-20,1610612752,1610612754,2013,96.0,103.0,199.0,94.55,98.0,94.2,89.19999999999997,10,3,7,0.3,10,9,1,0.9,1,2,6,3,190.9,186.1,188.5
2013-11-20,1610612753,1610612748,2013,92.0,120.0,212.0,96.75,99.95,101.8,97.4,10,4,6,0.4,11,8,3,0.727,4,0,6,2,198.06,191.84,194.95
2013-11-20,1610612755,1610612761,2013,98.0,108.0,206.0,101.0,108.0,100.0,96.45,12,5,7,0.417,11,4,7,0.364,4,1,2,2,199.01999999999998,195.0,197.01
2013-11-20,1610612737,1610612765,2013,93.0,85.0,178.0,96.15,96.95,98.55,99.5,11,6,5,0.545,10,4,6,0.4,3,3,3,1,196.56,196.74,196.65
2013-11-20,1610612749,1610612757,2013,82.0,91.0,173.0,90.85,97.75,99.3,96.05,9,2,7,0.222,11,9,2,0.818,1,1,4,5,197.56,199.84,198.7
2013-11-20,1610612750,1610612746,2013,98.0,102.0,200.0,105.2,98.45,104.85,102.25,12,7,5,0.583,11,7,4,0.636,5,2,5,2,199.45999999999998,201.82,200.64
2013-11-20,1610612740,1610612762,2013,105.0,98.0,203.0,99.85,97.35,90.9,99.7,10,4,6,0.4,12,1,11,0.083,3,1,1,0,195.3,192.6,193.95
2013-11-20,1610612759,1610612738,2013,104.0,93.0,197.0,100.2,95.85,93.5,96.75,10,9,1,0.9,12,4,8,0.333,4,5,2,2,194.32,190.64,192.48
2013-11-20,1610612756,1610612758,2013,106.0,113.0,219.0,99.55,98.3,97.75,99.5,10,5,5,0.5,10,3,7,0.3,4,1,3,0,197.62,204.98000000000002,201.3
2013-11-20,1610612742,1610612745,2013,123.0,120.0,243.0,99.7,97.85,107.35,100.85,11,7,4,0.636,12,8,4,0.667,5,2,5,3,199.8,206.5,203.15
2013-11-20,1610612744,1610612763,2013,81.0,88.0,169.0,98.6,94.55,91.95,96.95,11,8,3,0.727,11,6,5,0.545,5,3,3,3,199.8,186.12,192.96
2013-11-19,1610612764,1610612750,2013,104.0,100.0,204.0,97.1,98.45,105.2,98.6,9,2,7,0.222,11,7,4,0.636,1,1,5,2,193.60000000000002,199.22,196.41000000000003
2013-11-19,1610612765,1610612752,2013,92.0,86.0,178.0,98.9,99.45,95.2,98.7,9,3,6,0.333,9,3,6,0.333,2,1,1,2,197.32,190.8,194.06
2013-11-19,1610612748,1610612737,2013,104.0,88.0,192.0,101.2,97.35,96.1,96.35,10,7,3,0.7,10,6,4,0.6,5,2,3,3,191.95999999999998,196.66,194.31
2013-11-19,1610612745,1610612738,2013,109.0,85.0,194.0,107.65,102.4,93.5,96.15,11,7,4,0.636,11,4,7,0.364,4,3,2,2,206.45999999999998,190.04000000000002,198.25
2013-11-19,1610612758,1610612756,2013,107.0,104.0,211.0,97.35,98.7,99.0,98.2,9,2,7,0.222,9,5,4,0.556,2,0,4,1,204.95999999999998,197.12,201.04
2013-11-18,1610612751,1610612757,2013,98.0,108.0,206.0,98.15,95.85,99.35,97.05,9,3,6,0.333,10,8,2,0.8,2,1,4,4,197.14,200.14,198.64
2013-11-18,1610612741,1610612766,2013,86.0,81.0,167.0,93.0,89.69999999999997,90.4,90.9,8,5,3,0.625,10,5,5,0.5,4,1,2,3,188.95999999999998,188.83999999999997,188.89999999999998
2013-11-18,1610612760,1610612743,2013,115.0,113.0,228.0,97.4,96.75,99.15,102.5,9,6,3,0.667,9,4,5,0.444,3,3,3,1,197.04000000000002,206.86,201.95000000000002
2013-11-18,1610612742,1610612755,2013,97.0,94.0,191.0,99.7,98.3,100.45,108.35,10,6,4,0.6,11,5,6,0.455,4,2,4,1,200.44,198.82,199.63
2013-11-18,1610612762,1610612744,2013,87.0,98.0,185.0,90.55,99.3,98.25,95.65,11,1,10,0.091,10,7,3,0.7,1,0,5,2,192.54,200.2,196.37
2013-11-18,1610612746,1610612763,2013,102.0,106.0,208.0,104.4,102.1,91.1,96.5,10,7,3,0.7,10,5,5,0.5,5,2,3,2,201.45999999999998,185.98000000000002,193.72
2013-11-17,1610612761,1610612757,2013,110.0,118.0,228.0,100.2,95.05,98.55,97.15,10,4,6,0.4,9,7,2,0.778,2,2,4,3,194.26,199.66,196.95999999999998
2013-11-17,1610612758,1610612763,2013,86.0,97.0,183.0,98.45,99.45,90.4,97.45,8,2,6,0.25,9,4,5,0.444,2,0,3,1,205.86,185.78,195.82
2013-11-17,1610612747,1610612765,2013,114.0,99.0,213.0,97.3,103.7,99.5,98.95,11,4,7,0.364,8,3,5,0.375,3,1,2,1,201.07999999999998,197.14,199.10999999999999
2013-11-16,1610612766,1610612748,2013,81.0,97.0,178.0,91.65,90.8,100.2,98.95,9,5,4,0.556,9,6,3,0.667,2,3,5,1,189.14,192.26,190.7
2013-11-16,1610612753,1610612742,2013,100.0,108.0,208.0,96.5,99.5,99.65,97.75,9,4,5,0.444,9,5,4,0.556,4,0,4,1,197.57999999999998,200.44,199.01
2013-11-16,1610612764,1610612739,2013,96.0,103.0,199.0,96.8,97.6,91.3,98.2,8,2,6,0.25,10,3,7,0.3,1,1,3,0,193.38,194.38,193.88
2013-11-16,1610612752,1610612737,2013,90.0,110.0,200.0,95.0,97.8,94.75,97.15,8,3,5,0.375,9,5,4,0.556,1,2,3,2,191.07999999999998,196.24,193.66
2013-11-16,1610612741,1610612754,2013,110.0,94.0,204.0,92.2,90.2,93.45,88.19999999999997,7,4,3,0.5710000000000001,9,9,0,1.0,3,1,6,3,188.38,185.44,186.91
2013-11-16,1610612745,1610612743,2013,122.0,111.0,233.0,106.25,102.0,98.65,102.15,10,6,4,0.6,8,4,4,0.5,3,3,3,1,206.57999999999998,206.54000000000002,206.56
2013-11-16,1610612750,1610612738,2013,106.0,88.0,194.0,105.15,98.85,93.7,95.15,10,6,4,0.6,10,4,6,0.4,4,2,2,2,199.14,190.36,194.75
2013-11-16,1610612740,1610612755,2013,135.0,98.0,233.0,98.7,97.05,99.9,106.9,9,3,6,0.333,10,5,5,0.5,2,1,4,1,193.88,197.88,195.88
2013-11-16,1610612749,1610612760,2013,79.0,92.0,171.0,91.8,98.5,97.95,97.5,8,2,6,0.25,8,5,3,0.625,1,1,3,2,198.24,197.86,198.05
2013-11-16,1610612744,1610612762,2013,102.0,88.0,190.0,97.75,96.35,90.45,99.0,9,6,3,0.667,10,1,9,0.1,4,2,1,0,199.5,193.32,196.41
2013-11-16,1610612746,1610612751,2013,110.0,103.0,213.0,103.55,101.5,97.75,94.95,9,6,3,0.667,8,3,5,0.375,4,2,2,1,201.22,196.34,198.78
2013-11-15,1610612754,1610612749,2013,104.0,77.0,181.0,93.2,88.94999999999997,92.3,98.8,8,8,0,1.0,7,2,5,0.286,5,3,1,1,185.66,198.32,191.99
2013-11-15,1610612761,1610612741,2013,80.0,96.0,176.0,100.85,94.6,92.35,90.85,9,4,5,0.444,6,3,3,0.5,2,2,3,0,194.62,188.54,191.57999999999998
2013-11-15,1610612737,1610612755,2013,113.0,103.0,216.0,93.9,97.65,99.8,105.75,8,4,4,0.5,9,5,4,0.556,2,2,4,1,196.14,197.8,196.97
2013-11-15,1610612738,1610612757,2013,96.0,109.0,205.0,93.75,94.2,98.0,98.6,9,4,5,0.444,8,6,2,0.75,2,2,4,2,190.48000000000002,199.51999999999998,195.0
2013-11-15,1610612739,1610612766,2013,80.0,86.0,166.0,92.05,98.7,91.1,91.5,9,3,6,0.333,8,4,4,0.5,3,0,2,2,195.16000000000003,189.08,192.12
2013-11-15,1610612748,1610612742,2013,110.0,104.0,214.0,99.45,98.15,99.25,96.8,8,5,3,0.625,8,5,3,0.625,4,1,4,1,192.18,200.1,196.14
2013-11-15,1610612743,1610612750,2013,117.0,113.0,230.0,98.7,101.4,104.25,98.55,7,3,4,0.429,9,6,3,0.667,2,1,4,2,205.68,198.39999999999998,202.04
2013-11-15,1610612756,1610612751,2013,98.0,100.0,198.0,99.3,98.8,99.45,97.15,8,5,3,0.625,7,2,5,0.286,4,1,2,0,196.72,195.92000000000002,196.32
2013-11-15,1610612762,1610612759,2013,82.0,91.0,173.0,91.1,98.6,100.65,96.9,9,1,8,0.111,9,8,1,0.889,1,0,4,4,193.57999999999998,194.68,194.13
2013-11-15,1610612747,1610612763,2013,86.0,89.0,175.0,97.5,103.65,90.35,97.35,10,4,6,0.4,8,3,5,0.375,3,1,3,0,201.51999999999998,185.76,193.64
2013-11-15,1610612758,1610612765,2013,90.0,97.0,187.0,100.0,100.1,99.7,99.8,7,2,5,0.286,7,2,5,0.286,2,0,2,0,206.7,197.5,202.1
2013-11-14,1610612752,1610612745,2013,106.0,109.0,215.0,94.05,95.9,105.35,102.7,7,3,4,0.429,9,5,4,0.556,1,2,3,2,190.62,206.84,198.73000000000002
2013-11-14,1610612744,1610612760,2013,116.0,115.0,231.0,96.55,95.0,97.35,96.95,8,5,3,0.625,7,5,2,0.7140000000000001,3,2,3,2,198.8,197.4,198.10000000000002
2013-11-13,1610612753,1610612749,2013,94.0,91.0,185.0,96.0,100.05,92.5,98.55,8,3,5,0.375,6,2,4,0.333,3,0,1,1,198.16,199.1,198.63
2013-11-13,1610612755,1610612745,2013,123.0,117.0,240.0,98.6,105.05,104.25,101.5,8,4,4,0.5,8,5,3,0.625,3,1,3,2,196.14,206.48000000000002,201.31
2013-11-13,1610612738,1610612766,2013,83.0,89.0,172.0,93.4,94.25,91.45,92.6,8,4,4,0.5,7,3,4,0.429,2,2,2,1,191.24,189.98000000000002,190.61
2013-11-13,1610612763,1610612761,2013,87.0,103.0,190.0,91.15,97.05,99.85,95.25,7,3,4,0.429,8,3,5,0.375,3,0,2,1,185.44,194.51999999999998,189.98
2013-11-13,1610612750,1610612739,2013,124.0,95.0,219.0,103.4,98.85,92.0,97.45,8,5,3,0.625,8,3,5,0.375,3,2,3,0,197.89999999999998,195.62,196.76
2013-11-13,1610612737,1610612752,2013,91.0,95.0,186.0,94.8,98.1,93.4,96.0,7,4,3,0.5710000000000001,6,2,4,0.333,2,2,1,1,196.32,190.8,193.56
2013-11-13,1610612759,1610612764,2013,92.0,79.0,171.0,100.7,97.4,97.9,98.3,8,7,1,0.875,7,2,5,0.286,3,4,1,1,195.2,193.8,194.5
2013-11-13,1610612743,1610612747,2013,111.0,99.0,210.0,99.05,101.9,97.7,103.0,6,2,4,0.333,9,4,5,0.444,1,1,3,1,205.96,200.82,203.39
2013-11-13,1610612762,1610612740,2013,111.0,105.0,216.0,90.35,99.0,97.8,96.45,8,0,8,0.0,8,3,5,0.375,0,0,2,1,193.04000000000002,193.57999999999998,193.31
2013-11-13,1610612757,1610612756,2013,90.0,89.0,179.0,98.0,99.45,99.95,98.85,7,5,2,0.7140000000000001,7,5,2,0.7140000000000001,3,2,4,1,200.01999999999998,197.26,198.64
2013-11-13,1610612758,1610612751,2013,107.0,86.0,193.0,99.0,100.25,98.95,95.75,6,1,5,0.1669999999999999,6,2,4,0.333,1,0,2,0,206.84,195.68,201.26
2013-11-13,1610612746,1610612760,2013,111.0,103.0,214.0,103.6,100.9,97.4,96.45,8,5,3,0.625,6,5,1,0.833,3,2,3,2,201.06,197.94,199.5
2013-11-12,1610612748,1610612749,2013,118.0,95.0,213.0,98.7,98.4,92.0,97.4,7,4,3,0.5710000000000001,5,2,3,0.4,3,1,1,1,191.45999999999998,198.56,195.01
2013-11-12,1610612742,1610612764,2013,105.0,95.0,200.0,99.4,97.3,98.1,99.05,7,4,3,0.5710000000000001,6,2,4,0.333,3,1,1,1,200.22,193.44,196.82999999999998
2013-11-12,1610612744,1610612765,2013,113.0,95.0,208.0,96.65,95.3,99.6,99.05,7,4,3,0.5710000000000001,6,2,4,0.333,2,2,2,0,198.27999999999997,197.01999999999998,197.64999999999998
2013-11-12,1610612747,1610612740,2013,116.0,95.0,211.0,96.3,103.1,98.55,96.7,8,3,5,0.375,7,3,4,0.429,2,1,2,1,200.8,193.57999999999998,197.19
2013-11-11,1610612766,1610612737,2013,94.0,103.0,197.0,91.5,91.7,94.55,99.05,6,3,3,0.5,6,3,3,0.5,2,1,2,1,190.1,196.24,193.17000000000002
2013-11-11,1610612754,1610612763,2013,95.0,79.0,174.0,93.25,90.7,92.15,96.95,7,7,0,1.0,6,3,3,0.5,4,3,3,0,186.14,185.3,185.72
2013-11-11,1610612755,1610612759,2013,85.0,109.0,194.0,98.9,103.45,99.45,98.3,7,4,3,0.5710000000000001,7,6,1,0.857,3,1,3,3,195.04,195.12,195.07999999999998
2013-11-11,1610612738,1610612753,2013,120.0,105.0,225.0,92.05,94.05,94.95,98.95,7,3,4,0.429,7,3,4,0.429,1,2,3,0,190.36,197.76,194.06
2013-11-11,1610612741,1610612739,2013,96.0,81.0,177.0,92.15,91.55,92.8,97.2,5,2,3,0.4,7,3,4,0.429,2,0,3,0,188.98,196.2,192.58999999999997
2013-11-11,1610612745,1610612761,2013,110.0,104.0,214.0,104.0,101.45,99.4,94.4,7,4,3,0.5710000000000001,7,3,4,0.429,2,2,2,1,206.54000000000002,194.07999999999998,200.31
2013-11-11,1610612762,1610612743,2013,81.0,100.0,181.0,91.9,99.1,99.45,103.35,7,0,7,0.0,5,1,4,0.2,0,0,1,0,192.68,206.98000000000002,199.83
2013-11-11,1610612757,1610612765,2013,109.0,103.0,212.0,97.85,99.95,99.85,98.5,6,4,2,0.667,5,2,3,0.4,2,2,2,0,199.98,196.32,198.14999999999998
2013-11-11,1610612746,1610612750,2013,109.0,107.0,216.0,102.8,99.4,102.5,98.65,7,4,3,0.5710000000000001,7,5,2,0.7140000000000001,2,2,3,2,200.77999999999997,197.64,199.20999999999998
2013-11-10,1610612752,1610612759,2013,89.0,120.0,209.0,93.2,93.9,98.05,98.25,5,2,3,0.4,6,5,1,0.833,1,1,3,2,190.22,194.62,192.42000000000002
2013-11-10,1610612760,1610612764,2013,106.0,105.0,211.0,97.1,96.55,97.65,99.1,5,4,1,0.8,5,2,3,0.4,2,2,1,1,197.2,192.44,194.82
2013-11-10,1610612756,1610612740,2013,101.0,94.0,195.0,100.05,100.0,98.65,96.85,6,4,2,0.667,6,3,3,0.5,3,1,2,1,196.98000000000002,193.74,195.36
2013-11-10,1610612747,1610612750,2013,90.0,113.0,203.0,97.0,102.2,102.2,99.05,7,3,4,0.429,6,4,2,0.667,2,1,3,1,201.1,197.88,199.49
2013-11-09,1610612761,1610612762,2013,115.0,91.0,206.0,98.5,94.25,90.85,97.65,6,2,4,0.333,6,0,6,0.0,1,1,0,0,193.66,192.64,193.14999999999998
2013-11-09,1610612737,1610612753,2013,104.0,94.0,198.0,93.85,99.4,95.4,99.3,5,2,3,0.4,6,3,3,0.5,1,1,3,0,195.66,197.42000000000002,196.54000000000002
2013-11-09,1610612751,1610612754,2013,91.0,96.0,187.0,99.55,95.9,93.3,90.8,5,2,3,0.4,6,6,0,1.0,2,0,4,2,195.57999999999998,186.42000000000002,191.0
2013-11-09,1610612739,1610612755,2013,127.0,125.0,252.0,91.0,96.0,96.8,101.5,6,2,4,0.333,6,4,2,0.667,2,0,3,1,194.98000000000002,193.24,194.11
2013-11-09,1610612748,1610612738,2013,110.0,111.0,221.0,98.35,97.05,90.05000000000003,92.9,6,4,2,0.667,6,2,4,0.333,3,1,1,1,190.89999999999998,190.28,190.58999999999997
2013-11-09,1610612745,1610612746,2013,94.0,107.0,201.0,104.35,101.3,101.6,99.9,6,4,2,0.667,6,3,3,0.5,2,2,2,1,207.34,200.56,203.95
2013-11-09,1610612763,1610612744,2013,108.0,90.0,198.0,91.1,96.5,97.15,94.45,5,2,3,0.4,6,4,2,0.667,2,0,2,2,184.74,198.3,191.52
2013-11-09,1610612749,1610612742,2013,83.0,91.0,174.0,94.4,97.95,100.7,98.55,4,2,2,0.5,6,3,3,0.5,1,1,3,0,199.18,200.94,200.06
2013-11-09,1610612758,1610612757,2013,85.0,96.0,181.0,100.15,101.3,97.2,100.85,5,1,4,0.2,5,3,2,0.6,1,0,2,1,207.26,199.62,203.44
2013-11-08,1610612766,1610612752,2013,91.0,101.0,192.0,90.9,91.1,91.7,93.45,5,3,2,0.6,4,1,3,0.25,2,1,1,0,190.18,190.6,190.39
2013-11-08,1610612754,1610612761,2013,91.0,84.0,175.0,94.05,91.55,98.9,95.15,5,5,0,1.0,5,2,3,0.4,3,2,1,1,186.2,194.94,190.57
2013-11-08,1610612753,1610612738,2013,89.0,91.0,180.0,95.35,100.75,89.4,92.7,5,3,2,0.6,5,1,4,0.2,3,0,1,0,197.06,190.24,193.65
2013-11-08,1610612755,1610612739,2013,94.0,79.0,173.0,97.15,103.75,91.75,96.4,5,3,2,0.6,5,2,3,0.4,2,1,2,0,193.16,195.3,194.23000000000002
2013-11-08,1610612764,1610612751,2013,112.0,108.0,220.0,97.5,98.3,98.5,94.95,4,1,3,0.25,4,2,2,0.5,0,1,2,0,191.84,195.14,193.49
